user_id,signup_date,acquisition_channel,device
1397,20/02/2024,Facebook Ads,Mobile
1398,26/01/2024,Facebook Ads,Desktop
1399,27/03/2024,Facebook Ads,Desktop
1400,20/04/2024,Facebook Ads,Mobile
1401,17/01/2024,Facebook Ads,Mobile
1402,17/01/2024,Google Ads,Desktop
1403,04/01/2024,Facebook Ads,Desktop
1404,29/04/2024,Google Ads,Mobile
1405,08/04/2024,Referral,Mobile
1406,27/02/2024,Organic,Mobile
1407,16/06/2024,Referral,Desktop
1408,27/05/2024,Facebook Ads,Desktop
1409,20/03/2024,Google Ads,Mobile
1410,01/07/2024,Organic,Desktop
1411,21/01/2024,Facebook Ads,Mobile
1412,11/01/2024,Facebook Ads,Mobile
1413,29/01/2024,Organic,Mobile
1414,06/01/2024,Organic,Desktop
1415,09/03/2024,Google Ads,Mobile
1416,05/09/2024,Google Ads,Mobile
1417,04/01/2024,Google Ads,Mobile
1418,12/01/2024,Facebook Ads,Mobile
1419,24/02/2024,Google Ads,Mobile
1420,01/09/2024,Facebook Ads,Desktop
1421,04/02/2024,Facebook Ads,Mobile
1422,04/03/2024,Referral,Desktop
1423,04/01/2024,Organic,Mobile
1424,15/01/2024,Organic,Mobile
1425,23/01/2025,Google Ads,Mobile
1426,29/10/2024,Google Ads,Mobile
1427,01/01/2024,Facebook Ads,Mobile
1428,29/09/2024,Facebook Ads,Mobile
1429,01/04/2024,Facebook Ads,Desktop
1430,01/07/2024,Organic,Desktop
1431,24/02/2024,Organic,Mobile
1432,06/03/2024,Google Ads,Mobile
1433,01/03/2024,Google Ads,Mobile
1434,08/04/2024,Referral,Mobile
1435,14/01/2024,Facebook Ads,Mobile
1436,03/01/2024,Facebook Ads,Desktop
1437,03/02/2024,Google Ads,Mobile
1438,19/04/2024,Organic,Mobile
1439,21/01/2024,Referral,Mobile
1440,10/04/2024,Facebook Ads,Mobile
1441,11/11/2024,Referral,Desktop
1442,09/01/2024,Organic,Mobile
1443,10/04/2024,Facebook Ads,Mobile
1444,22/02/2024,Google Ads,Desktop
1445,01/07/2024,Google Ads,Mobile
1446,18/01/2024,Referral,Desktop
1447,16/04/2024,Facebook Ads,Desktop
1448,12/06/2024,Organic,Mobile
1449,17/09/2024,Google Ads,Desktop
1450,13/04/2024,Organic,Mobile
1451,02/03/2024,Google Ads,Mobile
1452,27/03/2024,Organic,Mobile
1453,01/07/2024,Organic,Mobile
1454,17/03/2024,Organic,Desktop
1455,03/01/2024,Referral,Desktop
1456,28/08/2024,Facebook Ads,Desktop
1457,15/04/2024,Organic,Desktop
1458,11/04/2024,Facebook Ads,Mobile
1459,22/01/2024,Google Ads,Mobile
1460,06/04/2024,Google Ads,Mobile
1461,15/02/2024,Google Ads,Mobile
1462,04/04/2024,Google Ads,Mobile
1463,11/01/2024,Referral,Desktop
1464,06/04/2024,Facebook Ads,Mobile
1465,31/10/2025,Organic,Mobile
1466,05/01/2024,Google Ads,Mobile
1467,06/12/2024,Facebook Ads,Desktop
1468,17/02/2024,Facebook Ads,Desktop
1469,03/07/2024,Referral,Desktop
1470,17/05/2024,Referral,Mobile
1471,16/03/2024,Referral,Desktop
1472,30/04/2024,Referral,Mobile
1473,08/07/2024,Facebook Ads,Desktop
1474,16/02/2024,Google Ads,Mobile
1475,05/02/2024,Organic,Mobile
1476,09/04/2024,Google Ads,Mobile
1477,28/05/2024,Google Ads,Desktop
1478,09/05/2024,Google Ads,Mobile
1479,23/05/2024,Organic,Desktop
1480,21/02/2024,Organic,Mobile
1481,02/06/2024,Facebook Ads,Mobile
1482,12/01/2024,Google Ads,Mobile
1483,11/03/2024,Organic,Mobile
1484,01/01/2024,Organic,Mobile
1485,05/02/2024,Facebook Ads,Mobile
1486,11/02/2024,Organic,Desktop
1487,15/02/2024,Facebook Ads,Mobile
1488,17/04/2024,Google Ads,Desktop
1489,14/02/2024,Organic,Desktop
1490,23/02/2024,Organic,Desktop
1491,25/01/2024,Facebook Ads,Mobile
1492,12/02/2024,Organic,Mobile
1493,24/01/2024,Organic,Mobile
1494,07/01/2024,Organic,Desktop
1495,24/03/2024,Organic,Desktop
1496,09/04/2024,Organic,Mobile
1497,27/03/2024,Google Ads,Mobile
1498,26/02/2024,Facebook Ads,Desktop
1499,12/02/2024,Facebook Ads,Mobile
1500,28/06/2024,Google Ads,Desktop
1501,06/03/2024,Organic,Mobile
1502,28/02/2024,Google Ads,Desktop
1503,03/01/2024,Facebook Ads,Mobile
1504,07/02/2024,Facebook Ads,Mobile
1505,13/02/2024,Google Ads,Desktop
1506,15/02/2024,Facebook Ads,Desktop
1507,19/03/2024,Organic,Mobile
1508,09/03/2024,Facebook Ads,Mobile
1509,25/03/2024,Organic,Desktop
1510,10/05/2024,Referral,Desktop
1511,30/05/2024,Facebook Ads,Desktop
1512,23/04/2024,Google Ads,Desktop
1513,07/10/2024,Facebook Ads,Mobile
1514,02/01/2024,Organic,Mobile
1515,20/01/2024,Organic,Desktop
1516,01/01/2024,Google Ads,Desktop
1517,03/04/2024,Google Ads,Mobile
1518,24/07/2024,Referral,Mobile
1519,26/01/2024,Facebook Ads,Desktop
1520,23/08/2024,Facebook Ads,Mobile
1521,06/01/2024,Referral,Mobile
1522,02/09/2024,Organic,Mobile
1523,08/02/2024,Referral,Desktop
1524,10/01/2024,Organic,Desktop
1525,29/02/2024,Organic,Mobile
1526,27/01/2024,Google Ads,Desktop
1527,31/01/2024,Organic,Desktop
1528,03/02/2024,Referral,Mobile
1529,26/05/2024,Organic,Desktop
1530,10/03/2024,Facebook Ads,Mobile
1531,03/02/2024,Facebook Ads,Mobile
1532,25/03/2024,Facebook Ads,Mobile
1533,23/04/2024,Facebook Ads,Mobile
1534,29/01/2024,Google Ads,Mobile
1535,18/02/2024,Organic,Desktop
1536,12/01/2024,Organic,Desktop
1537,18/01/2024,Google Ads,Desktop
1538,12/04/2024,Organic,Mobile
1539,19/01/2024,Facebook Ads,Mobile
1540,08/03/2024,Facebook Ads,Mobile
1541,21/04/2024,Facebook Ads,Mobile
1542,11/01/2024,Google Ads,Mobile
1543,16/03/2024,Facebook Ads,Desktop
1544,27/01/2024,Facebook Ads,Desktop
1545,23/10/2024,Google Ads,Mobile
1546,29/02/2024,Organic,Mobile
1547,27/05/2024,Facebook Ads,Desktop
1548,12/03/2024,Organic,Mobile
1549,04/01/2024,Organic,Desktop
1550,31/03/2024,Organic,Desktop
1551,29/09/2024,Referral,Desktop
1552,23/03/2024,Facebook Ads,Mobile
1553,02/06/2024,Facebook Ads,Desktop
1554,13/07/2024,Referral,Mobile
1555,24/01/2024,Google Ads,Desktop
1556,22/01/2024,Organic,Mobile
1557,25/03/2024,Organic,Mobile
1558,17/02/2024,Organic,Mobile
1559,13/06/2024,Referral,Mobile
1560,26/07/2024,Referral,Desktop
1561,09/02/2024,Organic,Desktop
1562,25/01/2024,Facebook Ads,Desktop
1563,16/05/2024,Referral,Mobile
1564,29/01/2024,Facebook Ads,Desktop
1565,04/06/2024,Facebook Ads,Mobile
1566,19/02/2024,Referral,Desktop
1567,09/04/2024,Facebook Ads,Desktop
1568,10/01/2024,Facebook Ads,Mobile
1569,29/03/2024,Facebook Ads,Desktop
1570,24/02/2024,Referral,Mobile
1571,20/03/2024,Google Ads,Mobile
1572,17/01/2024,Organic,Mobile
1573,30/04/2024,Facebook Ads,Mobile
1574,27/06/2024,Organic,Desktop
1575,22/01/2024,Organic,Mobile
1576,10/01/2024,Google Ads,Mobile
1577,03/01/2024,Google Ads,Desktop
1578,02/04/2024,Facebook Ads,Desktop
1579,25/03/2024,Referral,Desktop
1580,12/03/2024,Organic,Desktop
1581,24/01/2024,Referral,Desktop
1582,14/02/2024,Google Ads,Mobile
1583,22/03/2024,Organic,Mobile
1584,02/03/2024,Organic,Mobile
1585,31/01/2025,Organic,Mobile
1586,14/01/2024,Referral,Desktop
1587,16/04/2024,Google Ads,Mobile
1588,16/02/2024,Facebook Ads,Desktop
1589,20/02/2024,Organic,Mobile
1590,23/04/2024,Organic,Mobile
1591,16/04/2024,Organic,Mobile
1592,02/03/2025,Facebook Ads,Desktop
1593,13/01/2024,Google Ads,Desktop
1594,10/01/2024,Google Ads,Desktop
1595,25/04/2024,Google Ads,Mobile
1596,18/03/2024,Organic,Desktop
1597,29/01/2024,Organic,Mobile
1598,08/01/2024,Facebook Ads,Mobile
1599,09/01/2024,Google Ads,Desktop
1600,21/07/2024,Facebook Ads,Mobile
1601,20/01/2024,Facebook Ads,Desktop
1602,05/02/2024,Organic,Mobile
1603,24/01/2024,Referral,Desktop
1604,09/02/2024,Google Ads,Desktop
1605,07/01/2024,Organic,Mobile
1606,06/03/2024,Referral,Desktop
1607,07/01/2024,Organic,Mobile
1608,25/05/2024,Facebook Ads,Desktop
1609,24/01/2024,Referral,Mobile
1610,10/03/2024,Google Ads,Mobile
1611,09/07/2024,Google Ads,Mobile
1612,04/04/2024,Facebook Ads,Mobile
1613,09/03/2024,Google Ads,Desktop
1614,05/02/2024,Facebook Ads,Mobile
1615,06/02/2024,Facebook Ads,Mobile
1616,09/04/2024,Google Ads,Mobile
1617,07/04/2025,Organic,Mobile
1618,07/04/2024,Referral,Desktop
1619,14/03/2024,Google Ads,Desktop
1620,28/04/2024,Referral,Mobile
1621,26/02/2024,Referral,Desktop
1622,06/01/2024,Organic,Desktop
1623,15/03/2024,Facebook Ads,Mobile
1624,11/10/2024,Organic,Desktop
1625,18/01/2024,Referral,Mobile
1626,15/04/2024,Organic,Desktop
1627,21/01/2024,Google Ads,Desktop
1628,10/03/2024,Google Ads,Mobile
1629,10/01/2024,Organic,Desktop
1630,23/02/2024,Google Ads,Desktop
1631,07/05/2024,Facebook Ads,Mobile
1632,08/02/2024,Google Ads,Desktop
1633,08/04/2024,Organic,Mobile
1634,22/05/2024,Referral,Desktop
1635,23/08/2024,Facebook Ads,Desktop
1636,25/01/2024,Referral,Mobile
1637,15/02/2024,Google Ads,Mobile
1638,15/01/2024,Organic,Desktop
1639,16/03/2025,Organic,Mobile
1640,23/08/2024,Organic,Mobile
1641,10/03/2024,Referral,Mobile
1642,15/06/2024,Google Ads,Mobile
1643,07/03/2024,Referral,Mobile
1644,28/03/2024,Facebook Ads,Mobile
1645,09/01/2024,Organic,Mobile
1646,06/05/2024,Organic,Desktop
1647,13/01/2024,Organic,Mobile
1648,06/06/2024,Facebook Ads,Mobile
1649,17/05/2024,Referral,Mobile
1650,21/04/2024,Facebook Ads,Desktop
1651,04/01/2024,Facebook Ads,Mobile
1652,02/02/2024,Organic,Mobile
1653,28/01/2024,Google Ads,Mobile
1654,10/02/2024,Organic,Desktop
1655,09/01/2024,Google Ads,Desktop
1656,05/09/2024,Facebook Ads,Desktop
1657,13/03/2024,Organic,Desktop
1658,02/02/2024,Google Ads,Desktop
1659,15/02/2024,Facebook Ads,Mobile
1660,23/02/2024,Organic,Desktop
1661,23/03/2024,Google Ads,Mobile
1662,06/03/2024,Organic,Desktop
1663,14/08/2024,Google Ads,Desktop
1664,02/03/2024,Organic,Mobile
1665,12/03/2025,Organic,Mobile
1666,20/06/2024,Organic,Mobile
1667,22/01/2024,Facebook Ads,Desktop
1668,28/08/2024,Organic,Desktop
1669,12/01/2024,Organic,Desktop
1670,02/06/2024,Organic,Mobile
1671,13/02/2024,Google Ads,Desktop
1672,08/07/2024,Referral,Desktop
1673,01/07/2024,Organic,Desktop
1674,27/05/2024,Facebook Ads,Mobile
1675,20/05/2024,Google Ads,Mobile
1676,02/02/2024,Referral,Desktop
1677,08/01/2024,Facebook Ads,Desktop
1678,16/02/2024,Referral,Desktop
1679,18/01/2024,Organic,Mobile
1680,16/04/2024,Organic,Mobile
1681,08/02/2024,Facebook Ads,Desktop
1682,30/11/2024,Facebook Ads,Mobile
1683,02/04/2024,Referral,Desktop
1684,04/06/2024,Facebook Ads,Mobile
1685,13/01/2024,Organic,Mobile
1686,27/06/2024,Google Ads,Desktop
1687,18/08/2024,Facebook Ads,Desktop
1688,01/03/2024,Facebook Ads,Mobile
1689,24/03/2024,Google Ads,Mobile
1690,10/05/2024,Referral,Desktop
1691,18/01/2024,Google Ads,Mobile
1692,03/03/2024,Google Ads,Desktop
1693,15/02/2024,Google Ads,Mobile
1694,15/01/2024,Google Ads,Desktop
1695,11/02/2024,Google Ads,Desktop
1696,07/01/2024,Referral,Desktop
1697,03/01/2024,Google Ads,Mobile
1698,14/01/2024,Google Ads,Desktop
1699,23/10/2024,Facebook Ads,Mobile
1700,12/03/2024,Referral,Mobile
1701,30/10/2024,Facebook Ads,Desktop
1702,20/02/2024,Facebook Ads,Desktop
1703,03/02/2024,Organic,Desktop
1704,04/03/2024,Organic,Mobile
1705,22/02/2024,Google Ads,Mobile
1706,11/01/2024,Google Ads,Mobile
1707,02/04/2024,Organic,Desktop
1708,22/01/2024,Facebook Ads,Desktop
1709,27/03/2024,Organic,Mobile
1710,04/04/2024,Organic,Desktop
1711,15/01/2024,Google Ads,Mobile
1712,06/01/2024,Google Ads,Mobile
1713,16/05/2024,Facebook Ads,Mobile
1714,25/02/2024,Organic,Mobile
1715,06/01/2024,Google Ads,Mobile
1716,19/04/2025,Google Ads,Desktop
1717,06/01/2024,Organic,Mobile
1718,16/04/2024,Referral,Desktop
1719,05/01/2025,Google Ads,Mobile
1720,25/01/2024,Referral,Desktop
1721,14/01/2024,Google Ads,Desktop
1722,12/01/2024,Facebook Ads,Desktop
1723,02/02/2024,Facebook Ads,Mobile
1724,10/01/2024,Google Ads,Desktop
1725,16/04/2024,Facebook Ads,Desktop
1726,06/01/2024,Facebook Ads,Mobile
1727,05/03/2024,Referral,Mobile
1728,29/05/2025,Organic,Mobile
1729,31/05/2024,Organic,Desktop
1730,26/03/2024,Facebook Ads,Mobile
1731,02/02/2024,Facebook Ads,Mobile
1732,29/03/2024,Facebook Ads,Mobile
1733,08/03/2024,Organic,Mobile
1734,19/02/2024,Referral,Desktop
1735,13/01/2024,Google Ads,Mobile
1736,14/07/2024,Facebook Ads,Desktop
1737,23/02/2024,Google Ads,Desktop
1738,20/01/2024,Google Ads,Mobile
1739,11/02/2024,Google Ads,Desktop
1740,18/02/2024,Organic,Mobile
1741,07/06/2024,Organic,Desktop
1742,29/04/2024,Facebook Ads,Mobile
1743,11/05/2024,Facebook Ads,Desktop
1744,01/01/2024,Referral,Mobile
1745,18/02/2024,Facebook Ads,Mobile
1746,29/02/2024,Facebook Ads,Desktop
1747,02/01/2024,Facebook Ads,Mobile
1748,28/01/2024,Facebook Ads,Desktop
1749,08/05/2024,Google Ads,Mobile
1750,14/01/2024,Organic,Desktop
1751,09/03/2024,Google Ads,Mobile
1752,22/01/2024,Google Ads,Desktop
1753,02/01/2024,Organic,Mobile
1754,25/01/2024,Google Ads,Mobile
1755,01/12/2024,Referral,Mobile
1756,25/05/2024,Referral,Desktop
1757,15/10/2024,Facebook Ads,Mobile
1758,01/03/2024,Organic,Desktop
1759,11/01/2024,Google Ads,Desktop
1760,12/03/2024,Referral,Mobile
1761,24/02/2024,Google Ads,Desktop
1762,16/06/2024,Referral,Mobile
1763,10/01/2024,Organic,Mobile
1764,01/03/2024,Facebook Ads,Desktop
1765,15/01/2024,Google Ads,Desktop
1766,05/02/2024,Referral,Desktop
1767,30/04/2024,Referral,Mobile
1768,28/02/2024,Facebook Ads,Mobile
1769,12/02/2024,Organic,Mobile
1770,15/02/2024,Google Ads,Desktop
1771,25/02/2024,Facebook Ads,Mobile
1772,18/05/2024,Google Ads,Desktop
1773,19/07/2024,Facebook Ads,Mobile
1774,06/10/2024,Organic,Mobile
1775,19/05/2024,Google Ads,Mobile
1776,04/02/2024,Organic,Mobile
1777,14/04/2024,Facebook Ads,Mobile
1778,21/02/2024,Google Ads,Desktop
1779,27/01/2024,Facebook Ads,Desktop
1780,14/06/2024,Facebook Ads,Mobile
1781,04/01/2024,Facebook Ads,Mobile
1782,27/07/2024,Facebook Ads,Mobile
1783,25/02/2024,Organic,Desktop
1784,01/04/2024,Facebook Ads,Mobile
1785,06/04/2024,Google Ads,Desktop
1786,21/07/2024,Google Ads,Mobile
1787,01/04/2024,Referral,Mobile
1788,26/03/2024,Referral,Desktop
1789,07/01/2024,Google Ads,Mobile
1790,06/03/2024,Google Ads,Desktop
1791,15/01/2024,Facebook Ads,Mobile
1792,30/04/2024,Referral,Mobile
1793,05/03/2024,Facebook Ads,Mobile
1794,12/04/2024,Facebook Ads,Desktop
1795,04/01/2024,Facebook Ads,Desktop
1796,08/01/2024,Google Ads,Mobile
1797,23/04/2024,Facebook Ads,Desktop
1798,07/01/2024,Organic,Mobile
1799,07/01/2024,Facebook Ads,Mobile
1800,02/01/2024,Organic,Mobile
1801,09/10/2024,Facebook Ads,Mobile
1802,30/04/2024,Facebook Ads,Mobile
1803,09/02/2024,Referral,Desktop
1804,01/02/2024,Facebook Ads,Mobile
1805,08/02/2024,Organic,Mobile
1806,14/05/2024,Google Ads,Mobile
1807,07/04/2024,Facebook Ads,Desktop
1808,19/01/2024,Referral,Desktop
1809,18/01/2024,Facebook Ads,Mobile
1810,10/01/2024,Referral,Mobile
1811,07/04/2024,Facebook Ads,Mobile
1812,10/05/2024,Referral,Mobile
1813,28/01/2024,Facebook Ads,Mobile
1814,02/01/2024,Google Ads,Mobile
1815,08/01/2024,Organic,Mobile
1816,05/11/2024,Referral,Mobile
1817,01/02/2024,Referral,Mobile
1818,11/05/2024,Organic,Desktop
1819,29/03/2024,Referral,Desktop
1820,13/02/2024,Facebook Ads,Desktop
1821,21/01/2024,Facebook Ads,Mobile
1822,12/01/2024,Facebook Ads,Mobile
1823,26/03/2024,Google Ads,Mobile
1824,14/05/2024,Google Ads,Desktop
1825,02/04/2024,Google Ads,Mobile
1826,09/03/2024,Facebook Ads,Desktop
1827,04/01/2024,Organic,Desktop
1828,07/11/2024,Facebook Ads,Mobile
1829,24/05/2024,Google Ads,Desktop
1830,01/02/2024,Google Ads,Mobile
1831,17/12/2024,Organic,Mobile
1832,23/03/2024,Organic,Mobile
1833,19/03/2024,Organic,Mobile
1834,04/05/2024,Facebook Ads,Desktop
1835,30/05/2024,Google Ads,Mobile
1836,06/04/2024,Facebook Ads,Mobile
1837,13/01/2024,Google Ads,Desktop
1838,07/02/2024,Google Ads,Desktop
1839,24/08/2024,Facebook Ads,Mobile
1840,23/01/2024,Facebook Ads,Desktop
1841,11/02/2024,Referral,Desktop
1842,20/02/2024,Referral,Mobile
1843,22/02/2024,Google Ads,Mobile
1844,26/03/2024,Facebook Ads,Mobile
1845,14/09/2024,Facebook Ads,Desktop
1846,25/01/2024,Google Ads,Desktop
1847,12/01/2024,Referral,Desktop
1848,20/01/2024,Facebook Ads,Mobile
1849,15/07/2024,Organic,Mobile
1850,03/04/2024,Facebook Ads,Mobile
1851,31/01/2024,Referral,Mobile
1852,01/06/2024,Google Ads,Desktop
1853,26/06/2024,Organic,Desktop
1854,17/06/2024,Google Ads,Mobile
1855,14/08/2024,Organic,Mobile
1856,27/01/2024,Facebook Ads,Mobile
1857,06/05/2024,Facebook Ads,Mobile
1858,25/02/2024,Referral,Mobile
1859,15/06/2024,Referral,Mobile
1860,27/04/2024,Referral,Mobile
1861,14/05/2024,Organic,Mobile
1862,06/04/2024,Organic,Mobile
1863,18/01/2024,Facebook Ads,Mobile
1864,11/03/2024,Google Ads,Desktop
1865,11/01/2025,Google Ads,Mobile
1866,06/09/2024,Organic,Desktop
1867,04/01/2024,Google Ads,Mobile
1868,17/01/2024,Facebook Ads,Mobile
1869,13/01/2024,Organic,Mobile
1870,26/04/2024,Organic,Mobile
1871,02/06/2024,Google Ads,Desktop
1872,22/01/2024,Facebook Ads,Mobile
1873,04/03/2024,Facebook Ads,Desktop
1874,14/06/2024,Facebook Ads,Desktop
1875,28/04/2024,Facebook Ads,Mobile
1876,11/03/2024,Organic,Mobile
1877,21/03/2024,Organic,Desktop
1878,04/03/2024,Organic,Mobile
1879,01/02/2024,Google Ads,Desktop
1880,15/03/2024,Organic,Mobile
1881,15/04/2024,Facebook Ads,Mobile
1882,04/07/2024,Google Ads,Mobile
1883,01/04/2024,Organic,Mobile
1884,08/05/2024,Facebook Ads,Desktop
1885,16/01/2024,Facebook Ads,Mobile
1886,25/02/2024,Referral,Desktop
1887,01/01/2024,Google Ads,Mobile
1888,26/01/2024,Organic,Mobile
1889,26/04/2024,Facebook Ads,Mobile
1890,08/03/2025,Organic,Mobile
1891,10/01/2024,Google Ads,Mobile
1892,16/02/2024,Facebook Ads,Mobile
1893,24/05/2024,Organic,Desktop
1894,21/01/2024,Facebook Ads,Mobile
1895,13/03/2024,Google Ads,Mobile
1896,28/04/2024,Facebook Ads,Desktop
1897,27/03/2024,Facebook Ads,Desktop
1898,19/01/2024,Facebook Ads,Mobile
1899,09/02/2024,Facebook Ads,Mobile
1900,17/05/2024,Referral,Desktop
1901,13/03/2024,Facebook Ads,Desktop
1902,01/01/2024,Google Ads,Mobile
1903,08/05/2024,Facebook Ads,Mobile
1904,04/01/2024,Google Ads,Desktop
1905,03/05/2024,Referral,Mobile
1906,21/01/2024,Facebook Ads,Desktop
1907,12/10/2024,Referral,Mobile
1908,11/02/2024,Facebook Ads,Desktop
1909,05/02/2024,Organic,Mobile
1910,15/01/2024,Google Ads,Mobile
1911,02/02/2024,Referral,Desktop
1912,07/07/2024,Organic,Mobile
1913,19/05/2025,Google Ads,Mobile
1914,11/02/2024,Facebook Ads,Mobile
1915,23/02/2024,Facebook Ads,Mobile
1916,25/04/2024,Referral,Mobile
1917,14/07/2024,Google Ads,Desktop
1918,21/03/2024,Google Ads,Mobile
1919,14/02/2024,Organic,Mobile
1920,17/02/2024,Google Ads,Mobile
1921,17/04/2024,Referral,Desktop
1922,01/01/2024,Organic,Desktop
1923,27/03/2024,Organic,Mobile
1924,09/02/2024,Referral,Mobile
1925,22/05/2024,Facebook Ads,Desktop
1926,09/01/2024,Facebook Ads,Mobile
1927,20/03/2024,Google Ads,Desktop
1928,29/02/2024,Facebook Ads,Desktop
1929,02/04/2024,Organic,Desktop
1930,07/01/2024,Referral,Mobile
1931,19/03/2024,Google Ads,Desktop
1932,15/03/2024,Google Ads,Desktop
1933,15/03/2024,Referral,Desktop
1934,24/03/2024,Google Ads,Mobile
1935,11/04/2024,Google Ads,Mobile
1936,27/05/2024,Google Ads,Mobile
1937,29/01/2024,Referral,Mobile
1938,05/06/2024,Organic,Desktop
1939,03/03/2024,Organic,Mobile
1940,08/01/2024,Organic,Mobile
1941,06/01/2024,Google Ads,Mobile
1942,06/02/2024,Google Ads,Desktop
1943,18/05/2024,Organic,Desktop
1944,20/04/2024,Google Ads,Mobile
1945,19/05/2024,Organic,Mobile
1946,06/03/2024,Referral,Mobile
1947,22/02/2024,Organic,Desktop
1948,15/01/2024,Organic,Desktop
1949,05/02/2024,Organic,Desktop
1950,21/02/2024,Organic,Mobile
1951,09/01/2024,Google Ads,Desktop
1952,23/01/2024,Facebook Ads,Mobile
1953,23/03/2024,Google Ads,Desktop
1954,29/04/2024,Organic,Mobile
1955,30/07/2025,Google Ads,Desktop
1956,31/08/2024,Organic,Mobile
1957,02/04/2024,Google Ads,Desktop
1958,19/02/2024,Organic,Desktop
1959,31/03/2024,Facebook Ads,Mobile
1960,18/05/2024,Organic,Mobile
1961,12/01/2024,Google Ads,Desktop
1962,17/02/2024,Facebook Ads,Mobile
1963,13/06/2024,Facebook Ads,Mobile
1964,13/02/2024,Organic,Mobile
1965,17/03/2024,Google Ads,Desktop
1966,20/03/2024,Facebook Ads,Mobile
1967,19/01/2024,Referral,Mobile
1968,10/02/2024,Organic,Mobile
1969,06/02/2024,Referral,Mobile
1970,03/01/2024,Google Ads,Desktop
1971,03/01/2024,Google Ads,Desktop
1972,09/06/2024,Referral,Desktop
1973,29/01/2024,Google Ads,Mobile
1974,06/03/2024,Organic,Desktop
1975,01/02/2024,Facebook Ads,Mobile
1976,11/09/2024,Google Ads,Mobile
1977,28/01/2024,Facebook Ads,Desktop
1978,20/02/2024,Facebook Ads,Desktop
1979,04/07/2024,Facebook Ads,Desktop
1980,15/06/2024,Facebook Ads,Desktop
1981,19/01/2024,Referral,Mobile
1982,26/05/2024,Facebook Ads,Mobile
1983,25/02/2024,Organic,Desktop
1984,29/02/2024,Organic,Mobile
1985,13/01/2024,Organic,Mobile
1986,08/01/2024,Facebook Ads,Desktop
1987,27/04/2024,Organic,Desktop
1988,02/03/2024,Organic,Mobile
1989,21/02/2024,Organic,Desktop
1990,27/04/2024,Organic,Desktop
1991,10/05/2024,Referral,Desktop
1992,16/01/2024,Organic,Mobile
1993,25/03/2024,Google Ads,Mobile
1994,14/01/2024,Organic,Mobile
1995,05/05/2024,Facebook Ads,Mobile
1996,06/04/2024,Referral,Mobile
1997,09/10/2024,Facebook Ads,Mobile
1998,07/01/2024,Google Ads,Mobile
1999,06/01/2024,Organic,Desktop
2000,30/01/2024,Organic,Mobile
2001,28/01/2024,Google Ads,Desktop
2002,26/01/2024,Google Ads,Desktop
2003,01/08/2024,Referral,Mobile
2004,26/01/2024,Google Ads,Desktop
2005,29/01/2024,Referral,Desktop
2006,08/05/2024,Facebook Ads,Mobile
2007,23/02/2024,Organic,Desktop
2008,14/05/2024,Organic,Mobile
2009,07/01/2024,Facebook Ads,Desktop
2010,01/03/2024,Google Ads,Mobile
2011,04/01/2024,Facebook Ads,Desktop
2012,06/01/2024,Organic,Mobile
2013,01/08/2024,Google Ads,Desktop
2014,14/01/2024,Organic,Mobile
2015,09/03/2024,Facebook Ads,Desktop
2016,17/02/2024,Facebook Ads,Desktop
2017,08/02/2024,Facebook Ads,Mobile
2018,26/07/2024,Google Ads,Desktop
2019,02/01/2024,Organic,Mobile
2020,08/04/2024,Referral,Desktop
2021,24/10/2024,Organic,Mobile
2022,14/03/2024,Google Ads,Desktop
2023,05/09/2024,Referral,Desktop
2024,05/01/2024,Organic,Mobile
2025,18/02/2024,Referral,Mobile
2026,28/01/2024,Google Ads,Mobile
2027,28/04/2024,Facebook Ads,Desktop
2028,24/12/2024,Facebook Ads,Mobile
2029,27/01/2024,Organic,Mobile
2030,05/04/2024,Facebook Ads,Desktop
2031,20/01/2024,Google Ads,Mobile
2032,15/03/2024,Google Ads,Desktop
2033,26/02/2024,Organic,Mobile
2034,17/11/2024,Organic,Mobile
2035,25/03/2024,Facebook Ads,Desktop
2036,08/02/2024,Google Ads,Mobile
2037,11/01/2024,Organic,Mobile
2038,15/01/2024,Referral,Desktop
2039,23/01/2024,Organic,Mobile
2040,27/01/2024,Referral,Desktop
2041,20/06/2024,Organic,Desktop
2042,15/03/2024,Organic,Mobile
2043,07/03/2024,Facebook Ads,Mobile
2044,11/01/2024,Organic,Desktop
2045,26/06/2024,Organic,Mobile
2046,25/04/2024,Organic,Mobile
2047,07/01/2024,Google Ads,Desktop
2048,20/04/2024,Google Ads,Mobile
2049,11/03/2024,Google Ads,Desktop
2050,08/01/2024,Google Ads,Mobile
2051,25/02/2024,Facebook Ads,Mobile
2052,29/02/2024,Organic,Mobile
2053,17/01/2024,Facebook Ads,Desktop
2054,19/09/2024,Facebook Ads,Desktop
2055,19/06/2024,Google Ads,Desktop
2056,09/04/2024,Organic,Mobile
2057,25/02/2024,Google Ads,Mobile
2058,17/02/2024,Facebook Ads,Mobile
2059,04/04/2024,Organic,Mobile
2060,11/03/2024,Google Ads,Desktop
2061,06/01/2024,Referral,Desktop
2062,05/03/2024,Referral,Mobile
2063,27/05/2024,Google Ads,Desktop
2064,25/02/2024,Google Ads,Mobile
2065,05/01/2024,Organic,Desktop
2066,18/05/2024,Facebook Ads,Mobile
2067,21/01/2024,Google Ads,Mobile
2068,27/01/2024,Google Ads,Mobile
2069,17/01/2024,Referral,Mobile
2070,06/02/2024,Facebook Ads,Desktop
